#word	meanc
universalize	0
universally	0
universe	0
university	531
university	531
unjust	434
unjustifiable	0
unjustified	0
unkempt	0
unkempt	0
unkind	0
unkindly	0
unkindly	0
unknowing	0
unknowing	0
unknown	0
unknown	0
unknown	0
unlace	0
unlamented	0
unlawful	0
unlearn	0
unlearned	0
unlearned	0
unlearned	0
unlearned	0
unleavened	0
unless	0
unless	0
unless	0
unlettered	0
unlicensed	0
unlicensed	0
unlike	0
unlike	0
unlike	0
unlike	0
unlikely	0
unlikely	0
unlimited	490
unlimited	490
unload	0
unload	0
unlock	0
unloose	0
unlovely	0
unluckily	0
unlucky	0
unmanageable	0
unmanageably	0
unmanaged	0
unmarked	0
unmarked	0
unmarried	0
unmarried	0
unmask	0
unmatched	0
unmatched	0
unmeasured	0
unmeasured	0
unmerciful	0
unmethodical	0
unmilitary	0
unmindful	0
unmistakable	0
unmixed	0
unmodified	0
unmolested	0
unmoved	0
unmoved	0
unnamed	0
unnamed	0
unnatural	0
unnecessarily	0
unnecessarily	0
unnecessary	0
unnerve	0
unnoticed	0
unnumbered	0
unnumbered	0
unobserved	0
unobtainable	0
unoccupied	0
unoccupied	0
unofficial	0
unopened	0
unorganized	0
unorganized	0
unorthodox	0
unpack	0
unpaid	0
unpaid	0
unpaired	0
unparalleled	0
unparalleled	0
unpatriotic	0
unpaved	0
unperceived	0
unperformed	0
unpleasant	0
unpleasantness	0
unpopular	0
unprecedented	0
unprecedented	0
unpredictable	0
unpremeditated	0
unprepared	0
unprepared	0
unpretentious	0
unprincipled	0
unprincipled	0
unprocurable	0
unproductive	0
unprofessional	0
unprofessional	0
unprofitable	0
unpromising	0
unpromising	0
unprotected	0
unproved	0
unproved	0
unpublished	0
unpunished	0
unqualified	0
unqualified	0
unqualified	0
unquenchable	0
unquestionable	0
unquestioned	0
unquiet	0
unquiet	0
unquiet	0
unravel	0
unready	0
unreal	0
unreality	403
unreason	0
unreasonable	0
unreasoning	0
unrecognizable	0
unrecognized	0
unrecoverable	0
unredeemed	0
unredeemed	0
unrehearsed	0
unrelated	0
unrelated	0
unrelenting	0
unreliability	0
unreliable	0
unrelieved	0
unrelieved	0
unremitting	0
unremitting	0
unrepentant	0
unrequited	0
unrequited	0
unreservedly	0
unreservedly	0
unresolved	0
unresolved	0
unresponsive	0
unrestrained	0
unrestrained	0
unrestricted	0
unrighteous	0
unripe	0
unroll	0
unromantic	0
unruffled	0
unruffled	0
unruly	0
unsafe	0
unsaid	0
unsaid	0
unsaid	0
unsalted	0
unsatisfactory	0
unsatisfied	0
unsatisfied	0
unscathed	0
unscathed	0
unscientific	0
unscrew	0
unscrupulous	0
unsealed	0
unseasonable	0
unseemly	0
unseemly	0
unseen	0
unseen	0
unseen	0
unselfish	0
unsettle	0
unsettled	0
unsettled	0
unsettled	0
unshakable	0
unshaken	0
unshaven	0
unsheathe	0
unsightly	0
unsigned	0
unskilled	0
unskilled	0
unsold	0
unsolder	0
unsolved	0
unsophisticated	0
unsophisticated	0
unsought	0
unsought	0
unsound	0
unspeakable	0
unspecified	0
unspoiled	0
unspoiled	0
unspoken	0
unspoken	0
unstable	0
unsteady	0
unsteady	0
unstressed	0
unstrung	0
unstrung	0
unstuck	0
unstuck	0
unsuccessful	412
unsuitable	0
unsuited	0
unsuited	0
unsullied	0
unsung	0
unsung	0
unsupportable	0
unsupported	0
unsupported	0
unsure	0
unsurmountable	0
unsurpassed	0
unsuspected	0
unsuspected	0
unsuspecting	0
unsuspicious	0
unsympathetic	0
untaught	0
untaught	0
untenable	0
untenanted	0
unthinkable	0
unthinking	0
unthinking	0
untidy	0
untie	0
untied	0
until	0
until	0
untimely	0
untimely	0
untiring	0
unto	0
unto	0
untold	0
untold	0
untouched	0
untouched	0
untoward	0
untrained	0
untried	0
untried	0
untroubled	0
untrue	0
untrue	0
untruth	0
untutored	0
untutored	0
unused	0
unused	0
unused	0
unusual	0
unutterable	0
unutterable	0
unutterable	0
unuttered	0
unvariable	0
unvarying	0
unveil	0
unventilated	0
unventilated	0
unwanted	0
unwarrantable	0
unwarranted	0
unwarranted	0
unwarranted	0
unwary	0
unwashed	0
unwashed	0
unwearied	0
unwed	0
unwelcome	0
unwholesome	0
unwieldy	0
unwilling	0
unwilling	0
unwillingly	0
unwinding	0
unwise	0
unwise	0
unwisely	0
unwitting	0
unwitting	0
unwitting	0
unwitty	0
unwomanly	0
unwonted	0
unwonted	0
unworkable	0
unworn	0
unworn	0
unworthy	0
unworthy	0
unworthy	0
unwounded	0
unwrap	0
unwritten	0
unwritten	0
unyielding	0
unyielding	0
up	359
up	359
up	359
up	359
up	359
up	359
upbeat	0
upbraid	0
upbraiding	0
upbringing	0
updated	0
updated	0
upheaval	0
upheld	0
upheld	0
uphill	0
uphill	0
uphill	0
uphold	0
upholster	0
upholstered	0
upholstered	0
upholstered	0
upland	0
upland	0
uplift	0
uplift	0
uplift	0
upon	368
upon	368
upper	0
upper	0
uppercut	0
uppermost	0
uppermost	0
upraise	0
upraised	0
upright	411
upright	411
upright	411
upright	411
upright	411
uprising	0
uprising	0
upriver	0
uproar	0
uproar	0
uproarious	0
uproot	0
ups	0
upset	0
upset	0
upset	0
upset	0
upset	0
upsets	0
upsetting	0
upshot	0
upside	0
upside	0
upstairs	0
upstairs	0
upstairs	0
upstanding	0
upstanding	0
upstart	0
upstart	0
upstream	0
upstream	0
upsurge	0
upsurge	0
uptake	0
uptown	0
uptown	0
uptown	0
upturn	0
upturn	0
upturned	0
upturned	0
upward	0
upward	0
upward	0
upward	0
upwards	0
upwards	0
uranyl	0
urban	500
urban	500
urchin	0
urea	0
urethane	0
urethra	0
urge	0
urge	0
urgent	0
urging	0
urinary	0
urinary	0
urn	350
ursuline	0
ursuline	0
us	410
usable	0
usage	0
use	0
use	0
used	363
used	363
used	363
used	363
used	363
useful	0
useless	0
user	0
uses	0
usher	0
usher	0
using	0
usual	0
usual	0
usually	0
usurious	0
usurp	226
utensil	0
utensil	0
utilitarian	0
utilitarian	0
utility	0
utility	0
utilize	0
utmost	0
utmost	0
utopia	0
utopian	0
utopian	0
utter	421
utter	421
utter	421
utterance	0
utterly	0
uttermost	0
uttermost	0
uttermost	0
vac	0
vacancy	0
vacant	495
vacate	397
vacation	0
vacation	0
vaccination	0
vaccine	0
vaccine	0
vacuous	0
vacuum	0
vade	0
vagabond	0
vagabond	0
vagabond	0
vagary	0
vagina	0
vaginal	0
vaginal	0
vagrant	0
vagrant	0
vague	400
vague	400
vague	400
vague	400
vaguely	0
vail	0
vail	0
vain	383
vain	383
valance	0
valance	0
vale	302
vale	302
valentine	0
valet	0
valet	0
valiant	0
valiant	0
valid	0
validate	0
valise	0
valley	458
valor	387
valuable	0
valuable	0
valuation	0
value	0
value	0
valued	0
valued	0
valued	0
valueless	0
values	0
valve	0
valve	0
vamp	0
vamp	0
vampire	0
van	0
van	0
vandal	0
vandal	0
vane	310
vanguard	0
vanilla	0
vanish	0
vanish	0
vanishes	0
vanishing	0
vanishing	0
vanity	0
vanquish	0
vantage	0
vantage	0
vapour	0
vapour	0
vaquero	0
variable	0
variable	0
variance	0
variant	0
variant	0
variation	0
varied	0
varied	0
varied	0
varied	0
variegated	0
variegated	0
varies	0
variety	0
variorum	0
variorum	0
various	0
variously	0
varmint	0
varnish	0
varnish	0
varsity	0
vary	347
vary	347
varying	0
varying	0
vascular	0
vase	388
vassal	0
vassal	0
vassal	0
vast	0
vast	0
vast	0
vastly	0
vat	0
vatican	0
vatican	0
vault	395
vault	395
vaulting	0
vaulting	0
vaunt	0
vaunt	0
veal	385
veal	385
vector	0
vector	0
veer	0
veer	0
vegetable	530
vegetable	530
vegetarian	0
vegetarian	0
vehement	0
vehicle	0
vehicle	0
vehicular	0
veil	379
veil	379
veiled	0
veiled	0
veiled	0
veiling	0
veiling	0
veils	0
vein	451
vein	451
veined	0
veined	0
veining	0
veldt	0
velocity	0
velours	0
velveteen	0
velvety	0
venal	0
vender	0
vendor	0
veneer	0
veneer	0
venerable	0
venerable	0
venerate	0
veneration	0
venereal	0
venereal	0
venetian	0
venetian	0
venezuelan	0
venezuelan	0
vengeance	0
vengeful	0
venice	0
venom	0
venom	0
venomous	0
vent	0
vent	0
ventilate	0
ventilator	0
ventricle	0
venture	0
venture	0
venturesome	0
venus	0
veracious	0
veranda	0
verandah	0
verb	431
verbal	0
verbal	0
verbalize	0
verbally	0
verbatim	0
verbatim	0
verbatim	0
verdant	0
verdict	0
verdict	0
verge	0
verge	0
veridical	0
verification	0
verify	0
verily	0
verisimilitude	0
veritable	0
verity	0
vermeil	0
vermeil	0
vermilion	0
vermilion	0
vermin	0
vermouth	0
vernacular	0
vernacular	0
vernal	0
vernal	0
vernier	0
veronica	0
versatile	0
verse	0
verse	0
versed	0
versed	0
version	0
version	0
versus	0
vertebral	0
vertebral	0
vertebrate	0
vertebrate	0
vertical	314
vertical	314
very	307
very	307
very	307
vesicular	0
vesper	0
vessel	0
vessel	0
vest	378
vest	378
vestal	0
vestal	0
vested	0
vested	0
vested	0
vestibule	0
vestige	0
vestment	318
vestment	318
vestry	0
vet	382
vet	382
veteran	0
veteran	0
veterinarian	0
veterinarian	0
veterinary	0
veterinary	0
veto	0
veto	0
vets	0
vex	0
vexation	0
vexatious	0
vexed	0
vexed	0
vexed	0
via	0
via	0
via	0
viable	0
viaduct	0
vial	330
viand	0
viand	0
viator	0
vibrant	0
vibrant	0
vibrate	0
vibration	0
vibrato	0
vibrato	0
vibrator	0
vic	0
vicar	0
vicarious	0
vice	422
vice	422
vice	422
vice-chancellor	0
vice-president	0
vice-regent	0
viceroy	0
vichy	0
vichy	0
vicinity	0
vicious	0
viciously	0
vicissitude	0
victim	0
victimize	0
victor	0
victor	0
victoria	0
victorian	0
victorian	0
victorious	0
victory	476
victual	0
victual	0
victual	0
video	0
vie	0
vie	0
vienna	0
viennese	0
viennese	0
viennese	0
vies	0
vietnamese	0
view	417
view	417
viewer	0
viewless	0
views	0
vigil	0
vigilant	0
vignette	0
vignette	0
vigorous	0
viking	0
vile	393
vile	393
villa	0
village	528
village	528
villager	0
villain	0
villain	0
villainous	0
villainy	0
vindicate	0
vindication	0
vindictive	0
vine	0
vine	0
vinegar	361
vineyard	0
vintage	0
vintage	0
vintner	0
vinyl	0
viol	0
viola	0
viola	0
viola	0
violate	0
violate	0
violate	0
violation	0
violence	0
violent	0
violent	0
violet	403
violet	403
violet	403
violin	479
violin	479
violinist	0
viper	0
virgin	0
virgin	0
virginal	0
virginal	0
virginian	0
virginian	0
virile	0
virtual	0
virtually	0
virtue	0
virtuoso	0
virtuous	0
virulent	0
virus	0
vis-a-vis	0
vis-a-vis	0
vis-a-vis	0
vis-a-vis	0
visa	0
visa	0
visage	0
visage	0
viscera	0
visceral	0
viscount	0
viscous	0
vise	295
vise	295
visible	0
visible	0
vision	440
vision	440
visionary	0
visionary	0
visit	0
visit	0
visitation	0
visited	0
visited	0
visiting	0
visiting	0
visitor	0
visits	0
visor	0
visor	0
vista	0
visual	0
visual	0
visualize	0
visualize	0
vita	0
vital	0
vital	0
vitally	0
vitally	0
vitals	0
vitamin	0
vitiate	0
vitiate	0
vitriolic	0
vitriolic	0
viva	0
viva	0
viva	0
viva	0
vivacious	0
vive	0
vive	0
vivian	0
vivian	0
vivid	0
vivify	0
viz	0
viz	0
viz	0
vizier	0
vocabulary	0
vocal	0
vocal	0
vocalic	0
vocalism	0
vocalist	0
vocalization	0
vocalize	0
vocally	0
vocation	0
vocational	0
voce	0
vociferous	0
vodka	485
vogue	0
voice	0
voice	0
voice	0
voice	0
voiced	0
voiced	0
voiced	0
voiced	0
voiceless	0
voices	0
void	0
void	0
void	0
voiture	0
vol	0
vol	0
volatile	0
volatile	0
volatile	0
volatility	0
volcanic	0
volcano	431
volley	0
volley	0
volt	362
volt	362
volt	362
volta	0
voltage	0
voltaic	0
voltmeter	0
voluble	0
volume	0
volume	0
volumetric	0
voluminous	0
voluntarily	0
voluntary	427
voluntary	427
voluntary	427
volunteer	0
volunteer	0
volunteer	0
volunteering	0
volunteering	0
voluptuous	0
vomica	0
vomit	0
voodoo	0
voracious	0
votary	0
votary	0
vote	443
vote	443
voted	0
voted	0
voter	450
voting	0
voting	0
votive	0
vouch	0
vouch	0
vouchsafe	0
vow	455
vow	455
vowel	0
vowel	0
voyage	0
voyage	0
voyager	0
vulgar	505
vulgar	505
vulgarity	0
vulnerability	0
vulnerable	0
vulpine	0
vulture	0
vulture	0
wad	0
wad	0
waddle	0
wade	0
wade	0
waded	0
waded	0
wafer	370
wafer	370
waffle	0
waffle	0
waffled	0
waffled	0
waft	0
waft	0
wag	0
wag	0
wage	479
wage	479
wager	0
wager	0
waging	0
wagon	0
wagoner	0
waif	0
waif	0
wail	426
wail	426
wail	426
wailing	0
wailing	0
wain	0
wain	0
wainscot	0
wainscot	0
wainscot	0
waist	402
waistcoat	0
wait	380
wait	380
waited	0
waited	0
waiter	0
waiting	0
waiting	0
waitress	0
waive	331
wake	0
wake	0
wakeful	0
waken	0
waking	0
waking	0
waking	0
walk	470
walk	470
walked	0
walked	0
walker	0
walker	0
walking	492
walking	492
walks	0
wall	439
wall	439
walled	0
walled	0
walled	0
wallet	421
wallop	0
wallop	0
wallop	0
wallow	0
wallow	0
walls	0
walnut	468
walrus	420
walt	0
waltz	433
waltz	433
wamus	154
wan	0
wan	0
wand	0
wander	434
wander	434
wandered	0
wandered	0
wanderer	0
wandering	0
wandering	0
wanders	0
wane	0
wane	0
wangle	0
wangle	0
waning	0
waning	0
want	472
want	472
wanted	0
wanted	0
wanting	0
wanting	0
wanting	0
wanting	0
wanton	0
wanton	0
wanton	0
wantonly	0
wants	0
war	566
war	566
war	566
war	566
war-time	0
warble	0
warble	0
warbler	0
ward	0
ward	0
warden	0
wardrobe	0
wardroom	0
ware	347
ware	347
ware	347
ware	347
warehouse	0
warehouse	0
wares	0
warfare	0
warhead	0
warily	0
warlike	0
warm	0
warm	0
warm	0
warm	0
warmed	0
warmed	0
warmer	0
warmer	0
warmish	0
warmly	0
warn	377
warning	0
warning	0
warning	0
warning	0
warp	0
warp	0
warping	0
warping	0
warrant	0
warrant	0
warranty	0
warren	0
warring	0
warring	0
warrior	0
wars	0
warsaw	0
warship	0
warship	0
wart	0
warty	0
wary	373
wary	373
was	272
was	272
was	272
wash	511
wash	511
wash	511
wash-up	0
washable	0
washboard	0
washed	0
washed	0
washed	0
washer	0
washer	0
washer	0
washes	0
washing	0
washing	0
wasn't	0
wasp	0
waspish	0
waste	489
waste	489
waste	489
wasted	0
wasted	0
wasteful	0
wastefully	0
wastes	0
wasting	0
wastrel	0
wastrel	0
watch	445
watch	445
watcher	0
watchful	0
watching	0
watching	0
watchmaker	0
watchword	0
water	548
water	548
water-line	0
waterfall	0
waterfowl	0
waterfowl	0
watering	0
watering	0
waterloo	0
waterproof	0
waterproof	0
waterproof	0
watershed	0
waterside	0
waterway	0
watery	0
watt	0
wave	402
wave	402
waved	0
waved	0
waver	0
waver	0
waving	0
wavy	0
wax	392
wax	392
wax	392
waxen	0
waxen	0
waxy	0
way	340
way	340
way	340
wayfarer	0
waylay	0
wayside	0
wayside	0
wayward	0
we	427
we	427
we'd	0
we'll	0
we're	0
weak	466
weaken	0
weakening	0
weakening	0
weakening	0
weakest	0
weakling	0
weakling	0
weakly	0
weakly	0
weakness	0
weal	0
weal	0
weald	0
wealthy	0
wean	0
wean	0
weapon	0
weapon	0
wear	402
wear	402
wearer	0
wearing	0
wearing	0
wearing	0
wearisome	0
wears	0
weary	0
weary	0
weasel	0
weasel	0
weather	0
weather	0
weather-beaten	0
weather-beaten	0
weather-beaten	0
weathering	0
weathering	0
weatherproof	0
weave	0
weave	0
weaver	0
web	374
web	374
web	374
web	374
webster	0
wed	0
wed	0
wed	0
wedded	0
wedded	0
wedded	0
wedding	0
wedding	0
wedding	0
wedge	0
wedge	0
wednesday	0
wednesday	0
wee	0
wee	0
wee	0
weed	485
weed	485
weed	485
weedy	0
week	446
week	446
week-end	0
week-end	0
weekday	0
weekend	0
weekend	0
weekends	0
weekly	0
weekly	0
weekly	0
weeny	0
weep	476
weep	476
weeping	0
weeping	0
weeping	0
weevil	0
weigh	400
weigh	400
weighed	0
weighed	0
weighing	0
weighing	0
weighs	0
weight	457
weight	457
weighted	0
weighted	0
weighting	0
weighty	0
weir	0
weir	0
weird	477
weird	477
weird	477
welcome	0
welcome	0
welcome	0
welcome	0
welcome	0
welcomed	0
welcomed	0
weld	0
weld	0
welding	0
welding	0
welfare	457
well	418
well	418
well	418
well	418
well	418
well	418
well-balanced	0
well-balanced	0
well-being	0
well-bred	0
well-bred	0
well-made	0
well-meaning	0
well-meaning	0
well-to-do	0
well-worn	0
well-worn	0
welled	0
welled	0
welled	0
wellington	0
wellington	0
wellknown	0
welsh	0
welsh	0
welsh	0
welt	0
welt	0
welter	0
welter	0
wench	0
wench	0
wend	0
wend	0
went	369
went	369
went	369
wept	369
wept	0
were	274
were	274
weren't	0
wert	0
wesleyan	0
wesleyan	0
west	417
west	417
west	417
westerly	0
westerly	0
western	0
western	0
westerner	0
westminster	0
westphalia	0
westphalia	0
westward	0
westward	0
westward	0
westwards	0
westwards	0
wet	458
wet	458
wet	458
wet	458
wet	458
wether	0
wets	0
whack	0
whack	0
whack	0
whack	0
whale	474
whale	474
whalebone	274
whaler	0
whaling	0
whaling	0
wharf	0
wharf	0
what	389
what	389
what	389
what	389
what	389
what	389
what	389
what's	0
whatever	0
whatever	0
whatman	0
whatnot	0
whatsoever	0
whatsoever	0
wheedle	0
wheedle	0
wheel	483
wheel	483
wheelbarrow	0
wheeler	0
wheels	0
wheeze	0
wheeze	0
wheezy	0
whelp	0
whelp	0
when	305
when	305
when	305
when	305
when's	0
whence	0
whence	0
whence	0
whene'er	0
whenever	0
whenever	0
where	360
where	360
where	360
where's	0
whereabouts	0
whereas	0
whereas	0
whereas	0
whereat	0
whereby	0
wherefore	0
wherefore	0
wherein	0
whereof	0
whereon	0
wheresoever	0
wheresoever	0
whereupon	0
wherever	0
wherever	0
wherewith	0
wherewith	0
wherewithal	0
wherry	0
wherry	0
whet	0
whet	0
whether	0
whether	0
whether	0
whether	0
whether	0
whew	0
whew	0
whew	0
which	290
which	290
whichever	0
whichever	0
whiff	382
whiff	382
whig	0
whig	0
whig	0
while	320
while	320
while	320
whim	0
whim	0
whimper	0
whimper	0
whimsical	0
whine	0
whine	0
whinny	0
whinny	0
whinny	0
whip	454
whip	454
whip	454
whip	454
whipped	0
whipped	0
whippet	0
whipping	0
whipping	0
whipping	0
whippoorwill	0
whir	0
whirl	0
whirling	0
whirling	0
whirlpool	0
whirlwind	0
whisk	0
whisk	0
whisk	0
whisk	0
whisked	0
whisked	0
whisker	379
whiskey	475
whisky	0
whisky	0
whisper	0
whisper	0
whisper	0
whispering	0
whispering	0
whist	0
whist	0
whist	0
whist	0
whist	0
whistle	420
whistle	420
whistler	0
whistling	0
whistling	0
whit	0
whit	0
whit	0
white	464
white	464
white	464
white-collar	0
whitehall	0
whitehead	0
whitehead	0
whitely	0
whiten	0
whitening	0
whitening	0
whitewash	0
whitey	0
whither	0
whither	0
whiting	0
whitish	0
whitsun	0
whitsun	0
whittle	0
whittle	0
whiz	0
whizzing	0
who	310
who	310
who'd	0
who'll	0
who's	0
whoa	0
whoa	0
whoever	0
whole	462
whole	462
whole	462
wholesale	0
wholesale	0
wholesaler	0
wholesome	0
wholly	0
whom	382
whoop	0
whoop	0
whoop	0
whoosh	0
whoosh	0
whopping	0
whopping	0
whopping	0
whopping	0
whore	0
whore	0
whose	0
whose	0
whose	0
whose	0
whosoever	0
why	282
why	282
why	282
why	282
wick	0
wicked	0
wicked	0
wicked	0
wicked	0
wicker	0
wicker	0
wicker	0
wicket	298
wide	520
wide	520
wide	520
wide-open	0
widely	0
widen	0
wider	0
widow	0
widow	0
widowed	0
widowed	0
widower	0
width	0
wield	0
wifely	0
wig	423
wig	423
wiggle	0
wiggle	0
wight	0
wight	0
wight	0
wigwam	0
wild	537
wild	537
wild	537
wilder	0
wilder	0
wilderness	0
wildest	0
wildly	0
wile	0
wile	0
wilfully	0
will	318
will	318
will	318
will	318
william	0
williams	0
willing	0
willing	0
willing	0
willing	0
willow	395
willow	395
willowy	0
willy	0
willy	0
willy-nilly	0
willy-nilly	0
wilt	0
wilt	0
wily	0
win	0
win	0
wince	0
wince	0
winch	0
winch	0
winchester	0
wind	513
wind	513
wind	513
wind	513
windbag	0
winded	0
winded	0
winded	0
winded	0
winder	0
windfall	0
winding	0
winding	0
winding	0
winding	0
winding	0
windless	0
windmill	0
window	507
window	507
windpipe	0
winds	0
winds	0
windsor	0
windsor	0
windward	0
windward	0
windy	0
wine	489
wine	489
wines	0
wing	416
wing	416
winged	0
winged	0
winged	0
wings	0
wink	362
wink	362
winking	0
winking	0
winner	0
winning	0
winning	0
winning	0
winning	0
winnow	0
winnow	0
winsome	0
winter	0
winter	0
winter	0
wintered	0
wintered	0
wintered	0
winters	0
wintertime	0
wintry	0
wipe	0
wipe	0
wiping	0
wiping	0
wire	378
wire	378
wire	378
wired	0
wired	0
wired	0
wireless	0
wireless	0
wiry	0
wis	0
wise	515
wise	515
wise	515
wish	423
wish	423
wished	0
wished	0
wishes	0
wishful	0
wishing	0
wishing	0
wisp	0
wisp	0
wispy	0
wist	0
wist	0
wist	0
wistful	0
wistfully	0
wit	0
wit	0
witan	154
witch	465
witch	465
with	305
with	305
withal	0
withal	0
withdraw	0
withdraw	0
withdrawal	0
withdrawing	0
withdrawing	0
withdrawn	0
withdrawn	0
withdraws	0
withdrew	0
wither	382
wither	382
wither	382
wither	382
withered	0
withered	0
withered	0
withheld	0
withheld	0
withhold	0
within	0
within	0
within	0
without	330
without	330
without	330
withstand	0
withstood	0
witless	0
witness	0
witness	0
witness	0
witness	0
witticism	0
wittingly	0
witty	0
wives	0
wizard	410
wizard	410
wizard	410
wobble	0
wobble	0
wobbling	0
wobbly	0
woe	0
woe	0
woe	0
woe	0
woeful	0
woefully	0
woke	0
woke	0
woke	0
wold	0
wold	0
wolf	455
wolfish	0
woman	583
womanhood	0
womanly	0
womanly	0
womb	464
womb	464
won	441
won	441
won	441
won't	0
wonder	0
wonder	0
wonder	0
wonder	0
wondered	0
wondered	0
wonderful	0
wonderful	0
wonderful	0
wonderfully	0
wondering	0
wonderland	0
wonders	0
wonders	0
wonders	0
wondrous	0
wondrous	0
wont	0
wont	0
wont	0
wont	0
woo	0
wood	505
wood	505
wood	505
wood	505
woodbine	0
woodbury	0
woodchuck	0
woodcock	0
woodcraft	0
woodcut	0
wooded	0
wooded	0
wooden	0
woodland	0
woodland	0
woodpecker	0
woodruff	0
woodside	0
woodward	0
woodwork	0
woody	0
woof	0
woof	0
woof	0
wool	0
wool	0
woolly	0
woolly	0
woolly-headed	0
woomera	0
woozy	0
wop	0
worcester	0
worcester	0
worcestershire	0
word	0
word	0
word	0
worded	0
worded	0
worded	0
wording	0
wording	0
wordless	0
words	0
wordy	0
wore	0
work	558
work	558
work	558
workable	0
worked	0
worked	0
worker	0
working	534
working	534
working	534
working	534
workmanlike	0
workmanlike	0
works	0
workshop	0
world	561
world-wide	0
worldly	0
worldly	0
worm	0
worm	0
worm	0
wormy	0
worn	421
worn	421
worn	421
worn-out	0
worried	0
worried	0
worried	0
worried	0
worries	0
worrisome	0
worry	0
worry	0
worrying	0
worrying	0
worse	390
worse	390
worse	390
worship	0
worshipful	0
worshipful	0
worst	0
worst	0
worst	0
worst	0
worsted	0
worsted	0
